nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE195,FRS27PSTAUBINGAILLONCOVOI2,,900086,Voirie,Parking covoiturage Saint Aubin sur Gaillon,27517,"[49.1394202,1.3175225]",2,FRS27ESTAUBINGAILLONCOVOI2D,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02215484727184,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE176,FRS27PAJOUBARRE,,900076,Voirie,Rue de la Barre Ajou ,27007,"[48.978420,0.7815060]",2,FRS27PAJOUBARREG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02219826261929,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE281,FRS27PNEUBOURGTOURISME,,900129,Voirie,Office du tourisme Le Neubourg,27428,"[49.150593,0.91013]",2,FRS27ENEUBOURGTOURISMED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02287409474788,2016-11-29,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE234,FRS27PLERYBOURG,,900104,Voirie,Centre Bourg Lery,27365,"[49.285445,1.2065540]",2,FRS27PLERYBOURGG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02286975320867,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE164,FRS27PTHUITANGERCOVOITURE,,900070,Voirie,ZAC Parking co voiturage Le Thuit Anger,27636,"[49.260914,0.975642]",2,FRS27PTHUITANGERCOVOITUREG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02218668519135,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE231,FRS27PBONNEVILLELORRAINE,,900103,Voirie,Place Lorraine La Bonneville/Iton,27082,"[48.992145,1.03789]",2,FRS27EBONNEVILLELORRAINED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02220260415334,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE95,FRS27PPTAUDEMERGARE,,900035,Voirie,Parking de la gare Pont Audemer,27467,"[49.351758,0.513936]",2,FRS27EPTAUDEMERGARED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02216063599636,2016-05-25,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE241,FRS27PVALREUILGARE,,900108,Voirie,Gare SNCF Val de Reuil,27701,"[49.275684,1.224221]",2,FRS27EVALREUILGARED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02215629444928,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE117,FRS27PGIVERNYTOURISTIQUE2,,900047,Voirie,Parking touristique 2eme Giverny,27285,"[49.074712,1.530081]",2,FRS27EGIVERNYTOURISTIQUE2D,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02247612079710,2016-07-26,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE137,FRS27PEVREUXGAMBETTA,,900057,Voirie,Boulevard Gambetta Evreux,27229,"[49.019161,1.150262]",2,FRS27EEVREUXGAMBETTAD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02267438418325,2016-12-02,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE50,FRS27PHEUDEBOUVILLEECOPARC,,900012,Voirie,Ecoparc satellite ZA1 Heudebouville,27332,"[49.197647,1.221452]",2,FRS27EHEUDEBOUVILLECOPARC1G,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02230969533186,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE142,FRS27PGAILLONCOVOITURAGE2,,900059,Voirie,Aire de co voiturage 2 Gaillon,27275,"[49.157966,1.349180]",2,FRS27EGAILLONCOVOITURAGE2G,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02207525249258,2016-10-13,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE136,FRS27PEVREUXSTLOUIS,,900056,Voirie,Rue Saint Louis Evreux,27229,"[49.026011,1.153063]",2,FRS27EEVREUXSTLOUISG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02264688780160,2016-12-02,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE83,FRS27PBEUZEVILLECOQ,,900029,Voirie,Rue du Coq Beuzeville,27065,"[49.34592,0.344569]",2,FRS27EBEUZEVILLECOQD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02243270546118,2016-05-25,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE290,FRS27PNONANCOURTFRANPRIX,,900130,Voirie,Parking Franprix Nonancourt,27320,"[1.199589,48.770538]",2,FRS27PNONANCOURTFRANPRIXG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02289724959333,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE78,FRS27PROMILLYINTERMARCHE,,900026,Voirie,Parking Intermarché Romilly sur Andelle,27493,"[49.335297,1.266925]",2,FRS27EROMILLYINTERMARCHEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02216353035177,2016-07-08,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE88,FRS27PHEUDEBOUVILLEECOPARC,,900031,Voirie,Ecoparc satellite ZA2 Heudebouville,27332,"[49.195263,1.224898]",2,FRS27EHEUDEBOUVILLECOPARC2G,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02231114250967,2016-06-14,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE90,FRS27PHAYEMALHERBEEGLISE,,900032,Voirie,Eglise La Haye Malherbe,27322,"[49.223315,1.06483]",2,FRS27EHAYEMALHERBEEGLISEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02226483281362,2016-06-21,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE116,FRS27PGIVERNYTOURISTIQUE1,,900046,Voirie,Parking touristique Giverny,27285,"[49.07475620,1.53010287]",2,FRS27EGIVERNYTOURISTIQUE1G,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02248335668999,2016-07-26,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE123,FRS27PPHILBERTRISLEINTER,,900050,Voirie,Intermarché- médiathèque St Phibert sur Risle,27587,"[49.293963,0.659175]",2,FRS27EPHILBERTRISLEINTERD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02220694569104,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE70,FRS27PLOUVIERSREPUBLIQUE,,900022,Voirie,Parking place de la République Louviers,27375,"[49.213922,1.167038]",2,FRS27ELOUVIERSREPUBLIQUEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02231693122184,2016-07-08,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE100,FRS27PVERNONBARETTE,,900037,Voirie,Place Barette Vernon,27681,"[49.092874,1.485049]",2,FRS27EVERNONBARETTEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02247901515566,2016-07-27,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE150,FRS27PGISORSINTERMARCHE,,900063,Voirie,Parking Intermarché Gisors,27284,"[49.276345,1.761226]",2,FRS27EGISORSINTERMARCHEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02295947824945,2016-09-23,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE126,FRS27PSTMARCELDEGAULLE,,900051,Voirie,Boulevard de Gaulle St Marcel,27562,"[49.101689,1.452088]",2,FRS27ESTMARCELDEGAULLEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02247756797768,2016-07-08,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE159,FRS27PBERNAYDUBUS,,900068,Voirie,La gare / boulevard Dubus Bernay,27056,"[49.087252,0.596704]",2,FRS27EBERNAYDUBUSD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02232850864492,2016-09-07,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE154,FRS27PSERQUIGNYCENTRE,,900065,Voirie,Centre bourg Serquigny,27622,"[49.108212,0.709275]",2,FRS27ESERQUIGNYCENTREG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02243704699112,2016-10-06,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE79,FRS27PBERNAYLAPOSTE,,900027,Voirie,Place Dérou - la poste avenue Jean de la Varende Bernay,27056,"[49.088719,0.592528]",2,FRS27EBERNAYLAPOSTED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02234587478043,2016-07-08,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE96,FRS27PPTAUDEMERGARE,,900035,Voirie,Parking de la gare Pont Audemer,27467,"[49.351758,0.513936]",2,FRS27EPTAUDEMERGAREG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02216063599636,2016-05-25,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE48,FRS27PPTAUDEMERMEDIATHE,,900011,Voirie,Rue de la Seule - médiathèque Pont Audemer,27467,"[49.35841,0.515229]",2,FRS27EPTAUDEMERMEDIATHEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02246164902347,2016-05-02,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE147,FRS27PBERNAYTRIBUNAL,,900062,Voirie,Place Gustave Héon - tribunal Bernay,27056,"[49.089329,0.597432]",2,FRS27EBERNAYTRIBUNALD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02232561428888,2016-09-07,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE148,FRS27PBERNAYTRIBUNAL,,900062,Voirie,Place Gustave Héon - tribunal Bernay,27056,"[49.089329,0.597432]",2,FRS27EBERNAYTRIBUNALG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02232561428888,2016-09-07,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE138,FRS27PEVREUXGAMBETTA,,900057,Voirie,Boulevard Gambetta Evreux,27229,"[49.019161,1.150262]",2,FRS27EEVREUXGAMBETTAG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02267438418325,2016-12-02,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE75,FRS27PIGOVILLEPARIS,,900025,Voirie,Rue de Paris Igoville,27348,"[49.319537,1.156333]",2,FRS27PIGOVILLEPARISD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02285962296272,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE120,FRS27PVERNONPHAUGUSTE,,900048,Voirie,Espace Ph Auguste - rue Riquier Vernon,27681,"[49.09347,1.483316]",2,FRS27EVERNONPHAUGUSTEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02246309619737,2016-07-09,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE141,FRS27PGAILLONCOVOITURAGE2,,900059,Voirie,Aire de co voiturage 2 Gaillon,27275,"[49.157966,1.349180]",2,FRS27EGAILLONCOVOITURAGE2D,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02207525249258,2016-10-13,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE146,FRS27PSTANDREEUREECOLE,,900061,Voirie,Rue des Ecoles St André de l'Eure,27507,"[48.906015,1.273518]",2,FRS27ESTANDREEUREECOLEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02202170690601,2016-09-14,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE63,FRS27PDAMVILLESERVPUB,,900019,Voirie,Parking service public Damville,27198,"[48.871683,1.080285]",2,FRS27EDAMVILLESERVPUBD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02225470256883,2016-07-04,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE130,FRS27PDOUAINSCOVOITURAGE,,900053,Voirie,Parking de Covoiturage Douains,27203,"[49.060499,1.420738]",2,FRS27EDOUAINSCOVOITURAGEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02248190951172,2016-07-13,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE155,FRS27PSTOUENTILLEULMAIRIE,,900066,Voirie,Rue de la Mairie Saint Ouen du Tilleul,27582,"[49.29360200,0.95170400]",2,FRS27PSTOUENTILLEULMAIRIED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02281186608848,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE134,FRS27PECOSSALLESPORTS,,900055,Voirie,salle des sports Ecos,27213,"[49.158001,1.605735]",2,FRS27EECOSSALLESPORTSG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02292908751877,2016-09-25,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE171,FRS27PSTGERMAINCAMPEGLISE,,900074,Voirie,Eglise Saint Germain la Campagne,27547,"[49.048847,0.40543]",2,FRS27PSTGERMAINCAMPEGLISED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02223299488472,2017-01-01,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE104,FRS27PSTGEORGESVIEVREMAIRIE,,900039,Voirie,Place de la Mairie St Georges du Vievre,27542,"[49.243902,0.584992]",2,FRS27ESTGEORGESVIEVREMAIRIEG,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02266714829999,2016-05-13,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE43,FRS27PTHIBERVILLEECOLES,,900009,Voirie,Place des Ecoles Thiberville,27629,"[49.135919,0.457547]",2,FRS27ETHIBERVILLEECOLESD,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02289146089038,2016-06-23,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE105,FRS27PRUGLESLIBERTE,,900040,Voirie,Place de la Liberté Rugles,27502,"[48.824326,0.71108]",2,FRS27ERUGLESLIBERTED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02260347246785,2021-06-16,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
SIEGE 27,252701974,pascal.lhermitte@siege27.fr,SIEGE 27,pascal.lhermitte@siege27.fr,0232398200,SIEGE149,FRS27PGISORSINTERMARCHE,,900063,Voirie,Parking Intermarché Gisors,27284,"[49.276345,1.761226]",2,FRS27EGISORSINTERMARCHED,,22.0,true,true,false,false,false,false,true,true,true,,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02295947824945,2016-09-23,,2021-06-15,2021-06-29T18:45:16.368000,43d76198-954a-40a1-a717-4efb678b69c7
